test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
577,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean_setDefaultLocale_0_basic.dot,1,1,Constant,1.,1.
578,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean_setInstance_0_basic.dot,1,1,Constant,1.,1.
579,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean_setProperty_0_basic.dot,11,57,Exponential,118.5*1.22^n,82. + 0.54*1.06^n + 118.5*1.22^n + 6.*n
580,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$1_<init>_0_basic.dot,1,1,Constant,1.,1.
581,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$1_initialValue_0_basic.dot,1,1,Constant,1.,1.
582,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_getIndex_0_basic.dot,1,1,Constant,1.,1.
583,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_getKey_0_basic.dot,1,1,Constant,1.,1.
584,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_getName_0_basic.dot,1,1,Constant,1.,1.
585,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_getPropName_0_basic.dot,1,1,Constant,1.,1.
586,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_getTarget_0_basic.dot,1,1,Constant,1.,1.
587,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_<init>_0_basic.dot,1,1,Constant,1.,1.
588,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_setIndex_0_basic.dot,1,1,Constant,1.,1.
589,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_setKey_0_basic.dot,1,1,Constant,1.,1.
590,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_setName_0_basic.dot,1,1,Constant,1.,1.
591,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_setPropName_0_basic.dot,1,1,Constant,1.,1.
592,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtilsBean$Descriptor_setTarget_0_basic.dot,1,1,Constant,1.,1.
593,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_calculate_0_basic.dot,1,1,Constant,1.,1.
594,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_convert_0_basic.dot,1,1,Constant,1.,1.
595,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_definePropertyType_0_basic.dot,1,1,Constant,1.,1.
596,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getApplyLocalized_0_basic.dot,1,1,Constant,1.,1.
597,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getDefaultLocale_0_basic.dot,1,1,Constant,1.,1.
598,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getIndexedProperty_0_basic.dot,1,1,Constant,1.,1.
599,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getMappedProperty_0_basic.dot,1,1,Constant,1.,1.
600,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getMappedPropertyLocale_0_basic.dot,1,1,Constant,1.,1.
601,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getNestedProperty_0_basic.dot,1,1,Constant,1.,1.
602,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getProperty_0_basic.dot,1,1,Constant,1.,1.
603,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_getSimpleProperty_0_basic.dot,1,1,Constant,1.,1.
604,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_<init>_0_basic.dot,1,1,Constant,1.,1.
605,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_invokeSetter_0_basic.dot,1,1,Constant,1.,1.
606,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_setApplyLocalized_0_basic.dot,1,1,Constant,1.,1.
607,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_setDefaultLocale_0_basic.dot,1,1,Constant,1.,1.
608,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils_setProperty_0_basic.dot,1,1,Constant,1.,1.
609,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_getIndex_0_basic.dot,1,1,Constant,1.,1.
610,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_getKey_0_basic.dot,1,1,Constant,1.,1.
611,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_getName_0_basic.dot,1,1,Constant,1.,1.
612,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_getPropName_0_basic.dot,1,1,Constant,1.,1.
613,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_getTarget_0_basic.dot,1,1,Constant,1.,1.
614,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_<init>_0_basic.dot,1,1,Constant,1.,1.
615,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_setIndex_0_basic.dot,1,1,Constant,1.,1.
616,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_setKey_0_basic.dot,1,1,Constant,1.,1.
617,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_setName_0_basic.dot,1,1,Constant,1.,1.
618,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_setPropName_0_basic.dot,1,1,Constant,1.,1.
619,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleBeanUtils$Descriptor_setTarget_0_basic.dot,1,1,Constant,1.,1.
620,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_convert_0_basic.dot,4,8,Polynomial,2.*n,7. + 2.*n
621,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_create_0_basic.dot,1,1,Constant,1.,1.
622,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_deregister_0_basic.dot,1,1,Constant,1.,1.
623,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_getApplyLocalized_0_basic.dot,1,1,Constant,1.,1.
624,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_getDefaultLocale_0_basic.dot,1,1,Constant,1.,1.
625,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_getInstance_0_basic.dot,1,1,Constant,1.,1.
626,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_<init>_0_basic.dot,1,1,Constant,1.,1.
627,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_lookup_0_basic.dot,3,3,Constant,3.,3.
628,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_register_0_basic.dot,1,1,Constant,1.,1.
629,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_setApplyLocalized_0_basic.dot,1,1,Constant,1.,1.
630,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean_setDefaultLocale_0_basic.dot,2,2,Constant,2.,2.
631,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_clear_0_basic.dot,1,1,Constant,1.,1.
632,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_containsKey_0_basic.dot,1,1,Constant,1.,1.
633,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_containsValue_0_basic.dot,1,1,Constant,1.,1.
634,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_entrySet_0_basic.dot,1,1,Constant,1.,1.
635,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_equals_0_basic.dot,1,1,Constant,1.,1.
636,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_get_0_basic.dot,1,1,Constant,1.,1.
637,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_getFast_0_basic.dot,1,1,Constant,1.,1.
638,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_hashCode_0_basic.dot,1,1,Constant,1.,1.
639,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_<init>_0_basic.dot,1,1,Constant,1.,1.
640,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_isEmpty_0_basic.dot,1,1,Constant,1.,1.
641,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_keySet_0_basic.dot,1,1,Constant,1.,1.
642,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_put_0_basic.dot,1,1,Constant,1.,1.
643,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_putAll_0_basic.dot,1,1,Constant,1.,1.
644,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_remove_0_basic.dot,1,1,Constant,1.,1.
645,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_setFast_0_basic.dot,1,1,Constant,1.,1.
646,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_size_0_basic.dot,1,1,Constant,1.,1.
647,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtilsBean$DelegateFastHashMap_values_0_basic.dot,1,1,Constant,1.,1.
648,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_convert_0_basic.dot,1,1,Constant,1.,1.
649,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_create_0_basic.dot,1,1,Constant,1.,1.
650,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_deregister_0_basic.dot,1,1,Constant,1.,1.
651,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_getApplyLocalized_0_basic.dot,1,1,Constant,1.,1.
652,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_getDefaultLocale_0_basic.dot,1,1,Constant,1.,1.
653,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_<init>_0_basic.dot,1,1,Constant,1.,1.
654,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_lookup_0_basic.dot,1,1,Constant,1.,1.
655,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_register_0_basic.dot,1,1,Constant,1.,1.
656,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_setApplyLocalized_0_basic.dot,1,1,Constant,1.,1.
657,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_locale_LocaleConvertUtils_setDefaultLocale_0_basic.dot,1,1,Constant,1.,1.
658,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_access$100_0_basic.dot,1,1,Constant,1.,1.
659,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_capitalizePropertyName_0_basic.dot,2,2,Constant,2.,2.
660,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_<clinit>_0_basic.dot,1,1,Constant,1.,1.
661,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_findMappedPropertyType_0_basic.dot,9,13,Constant,13.,13.
662,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_getMappedPropertyType_0_basic.dot,1,1,Constant,1.,1.
663,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_getMappedReadMethod_0_basic.dot,1,1,Constant,1.,1.
664,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_getMappedWriteMethod_0_basic.dot,1,1,Constant,1.,1.
665,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_getMethod_0_basic.dot,4,4,Constant,4.,4.
666,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_<init>_0_basic.dot,3,3,Constant,3.,3.
667,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_internalGetMethod_0_basic.dot,10,22,Exponential,125.08*1.44^n,8.59 + 0.15*0.9400000000000001^n + 4.01*1.19^n + 2.5300000000000002*1.3800000000000001^n + 125.08*1.44^n + 0.53*n
668,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_setMappedReadMethod_0_basic.dot,1,1,Constant,1.,1.
669,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor_setMappedWriteMethod_0_basic.dot,1,1,Constant,1.,1.
670,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor$MappedMethodReference_access$000_0_basic.dot,1,1,Constant,1.,1.
671,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor$MappedMethodReference_get_0_basic.dot,12,36,Constant,36.,36.
672,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor$MappedMethodReference_<init>_0_basic.dot,3,3,Constant,3.,3.
673,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MappedPropertyDescriptor$MappedMethodReference_reLoadClass_0_basic.dot,4,4,Constant,4.,4.
674,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_access$000_0_basic.dot,1,1,Constant,1.,1.
675,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_cacheMethod_0_basic.dot,3,3,Constant,3.,3.
676,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_clearCache_0_basic.dot,1,1,Constant,1.,1.
677,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_<clinit>_0_basic.dot,1,1,Constant,1.,1.
678,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getAccessibleMethod_0_basic.dot,9,13,Constant,13.,13.
679,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getAccessibleMethodFromInterfaceNest_0_basic.dot,7,11,Exponential,30.93*1.62^(0.5*n),1. + 0.09*0.62^(0.5*n) + 30.93*1.62^(0.5*n)
680,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getAccessibleMethodFromSuperclass_0_basic.dot,4,4,Polynomial,0.67*n,5.05 + 0.67*n
681,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getCachedMethod_0_basic.dot,3,3,Constant,3.,3.
682,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getMatchingAccessibleMethod_0_basic.dot,18,182,Exponential,45249.89*1.46^n,6.11 + 0.04*0.96^n + 0.18*1.01^n + 13.15*1.1500000000000001^n + 49.02*1.17^n + 177.41*1.21^n + 97.79*1.25^n + 45249.89*1.46^n
683,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getObjectTransformationCost_0_basic.dot,9,24,Exponential,49.03*1.32^n,2.4 + 0.01*0.8^n + 0.06*0.87^n + 0.05*0.91^n + 9.3*1.23^n + 49.03*1.32^n
684,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getPrimitiveType_0_basic.dot,10,10,Constant,10.,10.
685,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getPrimitiveWrapper_0_basic.dot,9,9,Constant,9.,9.
686,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_getTotalTransformationCost_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
687,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_<init>_0_basic.dot,1,1,Constant,1.,1.
688,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_invokeExactMethod_0_basic.dot,4,8,Constant,8.,8.
689,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_invokeExactStaticMethod_0_basic.dot,3,4,Polynomial,1.*n,3. + 1.*n
690,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_invokeMethod_0_basic.dot,4,8,Constant,8.,8.
691,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_invokeStaticMethod_0_basic.dot,4,8,Constant,8.,8.
692,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_isAssignmentCompatible_0_basic.dot,4,4,Constant,4.,4.
693,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_setCacheMethods_0_basic.dot,2,2,Constant,2.,2.
694,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_setMethodAccessible_0_basic.dot,11,17,Constant,17.,17.
695,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_toArray_0_basic.dot,2,2,Constant,2.,2.
696,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils_toNonPrimitiveClass_0_basic.dot,3,3,Constant,3.,3.
697,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils$MethodDescriptor_equals_0_basic.dot,6,6,Constant,6.,6.
698,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils$MethodDescriptor_hashCode_0_basic.dot,1,1,Constant,1.,1.
699,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_MethodUtils$MethodDescriptor_<init>_0_basic.dot,4,4,Constant,4.,4.
700,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_NestedNullException_<init>_0_basic.dot,1,1,Constant,1.,1.
701,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtils_addBeanIntrospector_0_basic.dot,1,1,Constant,1.,1.
702,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_addBeanIntrospector_0_basic.dot,2,2,Constant,2.,2.
703,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_clearDescriptors_0_basic.dot,1,1,Constant,1.,1.
704,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_<clinit>_0_basic.dot,1,1,Constant,1.,1.
705,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_copyProperties_0_basic.dot,22,22,Exponential,0.,1.78 + 0.04*0.93^n + 1.71*1.06^n + 881.76*1.25^n + 1519.88*1.26^n + 155838.34*1.33^n + 10120.130000000001*2.^(0.33*n)
706,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_describe_0_basic.dot,6,6,Exponential,7.9*1.22^n,4.5 + 0.61*1.06^n + 7.9*1.22^n + 0.5*n
707,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_fetchIntrospectionData_0_basic.dot,3,3,Polynomial,0.67*n,3.38 + 0.67*n
708,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_getIndexedProperty_0_basic.dot,18,47,Constant,47.,47.
709,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_getInstance_0_basic.dot,1,1,Constant,1.,1.
710,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_getIntrospectionData_0_basic.dot,3,3,Constant,3.,3.
711,/home/fse/PathComplexity/cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_PropertyUtilsBean_getMappedProperty_0_basic.dot,11,11,Constant,11.,11.
